0	 0.619389 	 -1.#IND 	 -1.#IND 
13400	 0.109904 	 13.2121 	 13.8471 
13500	 0.120177 	 14.1924 	 16.016 
13600	 0.117356 	 12.3008 	 12.8444 
13700	 0.17555 	 15.2325 	 15.1758 
13800	 0.130903 	 12.9725 	 13.8935 
13900	 0.118391 	 9.60575 	 9.30348 
14000	 0.094702 	 12.0049 	 12.6534 
14100	 0.0841767 	 10.2315 	 10.9944 
14200	 0.100154 	 14.033 	 16.1708 
14300	 0.109091 	 14.0132 	 15.1306 
14400	 0.127258 	 13.2271 	 13.5526 
14500	 0.106845 	 12.9007 	 13.9774 
14600	 0.0889981 	 11.4879 	 11.7853 
14700	 0.135771 	 15.3689 	 15.4541 
14800	 0.0969311 	 13.5673 	 14.1611 
14900	 0.169194 	 12.1449 	 13.8953 
15000	 0.114722 	 9.14687 	 10.0785 
15100	 0.112832 	 11.0231 	 12.1697 
15200	 0.10679 	 12.8034 	 13.4292 
15300	 0.0873628 	 13.2506 	 14.6927 
15400	 0.099592 	 13.008 	 14.871 
15500	 0.1281 	 11.7112 	 12.7646 
15600	 0.0999303 	 12.267 	 14.0418 
15700	 0.135285 	 13.3863 	 14.0058 
15800	 0.135513 	 14.0285 	 15.1093 
15900	 0.100979 	 13.2772 	 14.3133 
16000	 0.111034 	 12.2356 	 14.5241 
16100	 0.113502 	 12.4015 	 14.5477 
16200	 0.131217 	 12.3192 	 13.2666 
16300	 0.0974423 	 11.1748 	 12.7091 
16400	 0.0946549 	 14.7952 	 16.3944 
16500	 0.11324 	 15.8225 	 17.3416 
16600	 0.101926 	 11.4642 	 12.6576 
16700	 0.0889192 	 12.6003 	 14.0578 
16800	 0.126858 	 11.6862 	 12.7072 
16900	 0.101174 	 10.9931 	 13.17 
17000	 0.0960473 	 12.6126 	 13.5583 
17100	 0.0784559 	 10.6366 	 11.6378 
17200	 0.113532 	 14.1832 	 15.0628 
17300	 0.112992 	 11.9894 	 14.6024 
17400	 0.107801 	 10.4483 	 10.6727 
17500	 0.131032 	 12.0469 	 13.6352 
17600	 0.114682 	 10.0622 	 11.1719 
17700	 0.115276 	 12.1978 	 13.8088 
17800	 0.100938 	 13.742 	 16.383 
17900	 0.0956478 	 12.1403 	 12.267 
18000	 0.127051 	 12.8403 	 13.2625 
18100	 0.0830352 	 10.8008 	 11.8496 
18200	 0.100897 	 12.2444 	 12.8657 
18300	 0.125548 	 12.3708 	 11.9014 
18400	 0.13069 	 12.659 	 13.715 
18500	 0.137121 	 13.5088 	 16.343 
18600	 0.095581 	 11.7045 	 14.0497 
18700	 0.128943 	 10.3755 	 10.9106 
18800	 0.0867381 	 9.58143 	 9.1655 
18900	 0.125855 	 11.1104 	 12.8872 
