0	 0.615896 	 -1.#IND 	 -1.#IND 
100	 0.354402 	 32.8316 	 38.7898 
200	 0.25279 	 21.4886 	 23.9355 
300	 0.248554 	 17.1506 	 20.1661 
400	 0.246 	 19.7503 	 22.4252 
500	 0.243141 	 20.6181 	 20.9719 
600	 0.186945 	 15.1963 	 16.7512 
700	 0.161292 	 14.8125 	 13.0756 
800	 0.208466 	 18.5273 	 20.3057 
900	 0.144424 	 13.572 	 13.955 
1000	 0.158725 	 13.8616 	 14.0293 
1100	 0.130336 	 16.246 	 15.1888 
1200	 0.157722 	 13.4025 	 14.0604 
1300	 0.148902 	 11.3075 	 10.6164 
1400	 0.169016 	 15.1781 	 15.9348 
1500	 0.123659 	 9.98056 	 10.4088 
1600	 0.142384 	 12.236 	 12.6862 
1700	 0.128864 	 12.9381 	 13.666 
1800	 0.133953 	 13.6016 	 12.6407 
1900	 0.112997 	 11.5258 	 12.4174 
2000	 0.112895 	 11.2908 	 11.4923 
2100	 0.120854 	 11.0144 	 11.8461 
2200	 0.169099 	 11.2409 	 11.8184 
2300	 0.160496 	 13.6738 	 11.9893 
2400	 0.115167 	 9.57828 	 10.6735 
2500	 0.125146 	 10.3657 	 9.84358 
2600	 0.136473 	 9.44674 	 8.47519 
2700	 0.130118 	 8.34211 	 7.9893 
2800	 0.122058 	 9.55478 	 10.2296 
2900	 0.0974284 	 9.68738 	 10.0948 
3000	 0.133155 	 10.2936 	 10.815 
3100	 0.114433 	 8.81056 	 8.83981 
3200	 0.0993701 	 9.70834 	 9.73593 
3300	 0.105765 	 9.56575 	 9.15631 
3400	 0.0881366 	 8.21059 	 8.80034 
3500	 0.0813858 	 10.2431 	 10.2436 
3600	 0.113876 	 8.65571 	 8.01626 
3700	 0.0929506 	 10.5109 	 11.8931 
3800	 0.149488 	 9.55511 	 10.6814 
3900	 0.100795 	 7.59147 	 7.81317 
4000	 0.133971 	 9.36714 	 10.8632 
4100	 0.100897 	 9.75874 	 10.0797 
4200	 0.11058 	 7.06992 	 7.82749 
4300	 0.0783558 	 9.25247 	 9.27662 
4400	 0.0946996 	 8.83686 	 7.50837 
4500	 0.111786 	 9.95782 	 9.62565 
4600	 0.109679 	 9.51482 	 11.372 
4700	 0.104355 	 8.63371 	 9.46237 
4800	 0.153715 	 7.65198 	 7.31131 
4900	 0.0856682 	 6.7429 	 6.728 
5000	 0.114281 	 9.62525 	 10.1565 
5100	 0.1146 	 9.55746 	 11.458 
