0	 0.612617 	 -1.#IND 	 -1.#IND 
100	 0.325155 	 26.7614 	 30.8322 
200	 0.232209 	 21.3975 	 23.7659 
300	 0.219206 	 22.8481 	 27.0654 
400	 0.224021 	 19.4385 	 20.1804 
500	 0.218229 	 17.0685 	 17.0473 
600	 0.170773 	 13.8117 	 15.1751 
700	 0.141272 	 14.8985 	 15.4671 
800	 0.181018 	 12.6519 	 13.6794 
900	 0.139902 	 11.2457 	 12.2947 
1000	 0.145663 	 14.9949 	 15.7605 
1100	 0.124652 	 13.9293 	 13.2274 
1200	 0.134993 	 12.2081 	 13.7923 
1300	 0.144103 	 11.2074 	 11.7196 
1400	 0.141678 	 9.29289 	 10.9128 
1500	 0.117571 	 10.1213 	 9.62051 
1600	 0.121679 	 10.6915 	 11.4337 
1700	 0.126917 	 9.48551 	 10.0918 
1800	 0.115479 	 9.51259 	 8.57863 
1900	 0.0901547 	 9.74732 	 11.9306 
2000	 0.107827 	 9.72503 	 10.018 
2100	 0.113269 	 10.2631 	 9.96137 
2200	 0.148796 	 9.57818 	 10.2483 
2300	 0.137286 	 8.08797 	 8.18487 
2400	 0.0937109 	 8.98618 	 9.60984 
2500	 0.102853 	 8.97156 	 9.97725 
2600	 0.116938 	 8.01694 	 8.49019 
2700	 0.11933 	 7.12891 	 6.50294 
2800	 0.122876 	 8.79141 	 8.67569 
2900	 0.091238 	 8.56349 	 9.02014 
3000	 0.098027 	 7.52346 	 7.40381 
3100	 0.10047 	 7.2947 	 7.33673 
3200	 0.0854947 	 7.50932 	 7.4326 
3300	 0.0904318 	 7.86067 	 8.58638 
3400	 0.0789313 	 7.12188 	 9.02742 
3500	 0.0685781 	 8.78256 	 8.18001 
3600	 0.0937623 	 7.72742 	 7.14719 
3700	 0.0877185 	 9.68461 	 9.72758 
3800	 0.132056 	 7.94552 	 9.15911 
3900	 0.0885068 	 7.1277 	 7.46214 
4000	 0.119284 	 7.1663 	 8.59073 
4100	 0.0922539 	 7.21712 	 8.17179 
4200	 0.0979234 	 7.50798 	 7.0456 
4300	 0.0660773 	 6.20977 	 6.56558 
4400	 0.0847027 	 7.14998 	 6.76871 
4500	 0.0966295 	 7.6881 	 7.55224 
4600	 0.103954 	 6.70397 	 7.35709 
4700	 0.0783262 	 5.48067 	 5.74756 
4800	 0.12443 	 5.83394 	 5.51719 
4900	 0.067999 	 5.29123 	 5.20731 
5000	 0.100571 	 6.66069 	 7.1315 
5100	 0.0840137 	 7.20934 	 8.43952 
5200	 0.119663 	 7.04749 	 7.76359 
5300	 0.110083 	 6.1496 	 6.33668 
5400	 0.0922212 	 6.78708 	 6.68003 
5500	 0.0893622 	 6.38069 	 6.76869 
5600	 0.0821693 	 5.73541 	 6.84897 
5700	 0.0647876 	 5.53774 	 5.73051 
5800	 0.0872792 	 6.44235 	 6.93715 
5900	 0.0817041 	 5.99566 	 6.10973 
6000	 0.0609019 	 6.42196 	 7.20169 
6100	 0.10297 	 6.00724 	 6.02814 
6200	 0.0918745 	 6.75328 	 7.41221 
6300	 0.0983883 	 5.37122 	 4.95781 
6400	 0.0831684 	 6.37132 	 6.65656 
6500	 0.0879792 	 5.14095 	 5.71469 
6600	 0.0959711 	 5.66184 	 6.18664 
6700	 0.0889649 	 5.51806 	 5.46572 
6800	 0.0942169 	 6.62537 	 6.63959 
6900	 0.0519146 	 5.75991 	 6.23633 
7000	 0.0818715 	 5.82995 	 5.9361 
7100	 0.0650523 	 6.15592 	 5.88452 
7200	 0.0617744 	 4.89021 	 5.37495 
7300	 0.0730453 	 4.96673 	 5.37102 
7400	 0.118509 	 4.85298 	 4.28227 
7500	 0.0715832 	 6.20013 	 6.76683 
7600	 0.067744 	 5.30779 	 5.7067 
7700	 0.0945809 	 4.78712 	 5.07647 
7800	 0.0812913 	 5.69045 	 5.46492 
7900	 0.0831483 	 5.55001 	 5.76798 
8000	 0.0967974 	 5.32023 	 6.22589 
8100	 0.0857291 	 6.01069 	 6.32137 
8200	 0.0894321 	 6.3898 	 6.51461 
8300	 0.0587897 	 4.4181 	 5.16523 
8400	 0.0783233 	 4.67021 	 5.35205 
8500	 0.0687106 	 5.33298 	 6.53939 
8600	 0.0892506 	 4.9869 	 5.52634 
8700	 0.0620156 	 6.18245 	 6.55602 
8800	 0.0825193 	 3.9295 	 4.15503 
8900	 0.0843149 	 4.54349 	 4.94205 
9000	 0.0532654 	 5.18251 	 5.05133 
9100	 0.0771944 	 4.64506 	 4.7451 
9200	 0.0722665 	 5.90502 	 6.9044 
9300	 0.0673966 	 5.2809 	 4.74283 
9400	 0.101075 	 5.41768 	 5.19279 
9500	 0.0793301 	 4.87546 	 4.93929 
9600	 0.0826892 	 6.08801 	 6.73013 
9700	 0.0711142 	 5.6566 	 6.33589 
9800	 0.0843316 	 6.13947 	 6.16192 
9900	 0.0777459 	 5.80094 	 5.88653 
10000	 0.0715112 	 5.50695 	 6.24699 
10100	 0.0996143 	 5.5231 	 5.46805 
10200	 0.0727594 	 5.88827 	 7.01408 
10300	 0.0679144 	 4.3487 	 4.73356 
10400	 0.0439028 	 5.05757 	 5.2991 
10500	 0.058304 	 5.42112 	 6.03781 
10600	 0.0775431 	 5.57016 	 5.74919 
10700	 0.0573113 	 5.09083 	 5.82796 
10800	 0.0503487 	 5.8568 	 6.8087 
10900	 0.0693678 	 4.6022 	 4.45958 
11000	 0.0914364 	 5.48704 	 5.70002 
11100	 0.0829041 	 5.43827 	 6.38109 
11200	 0.0510661 	 6.38019 	 6.68492 
11300	 0.0683604 	 5.06083 	 5.84806 
11400	 0.0581244 	 5.37899 	 5.99435 
11500	 0.0875217 	 4.38113 	 5.2228 
11600	 0.0682537 	 4.64789 	 5.10031 
11700	 0.0690619 	 5.48688 	 5.13938 
11800	 0.0554099 	 5.26315 	 5.96396 
11900	 0.0922303 	 5.58694 	 5.97727 
12000	 0.074691 	 5.43801 	 5.8935 
12100	 0.0721799 	 5.74448 	 7.19967 
12200	 0.0525599 	 4.87265 	 5.30605 
12300	 0.055219 	 4.51962 	 5.01988 
12400	 0.0913707 	 4.18059 	 5.17748 
12500	 0.0435833 	 5.14224 	 5.38078 
12600	 0.07768 	 4.40315 	 4.69524 
12700	 0.064044 	 4.32507 	 5.27381 
12800	 0.0720342 	 5.31721 	 5.68252 
12900	 0.0523455 	 5.71227 	 6.12274 
13000	 0.064496 	 5.07261 	 6.63065 
13100	 0.0743764 	 4.55808 	 4.59842 
13200	 0.0863999 	 4.95743 	 5.87511 
13300	 0.0739756 	 4.78184 	 5.73412 
13400	 0.0585729 	 5.27781 	 6.18287 
13500	 0.0746138 	 4.92512 	 5.00071 
13600	 0.0518465 	 4.34943 	 4.83008 
13700	 0.0916561 	 5.09557 	 6.37675 
13800	 0.0657267 	 4.26235 	 3.94239 
13900	 0.0609129 	 5.03611 	 5.88611 
14000	 0.0489736 	 4.84754 	 5.60159 
14100	 0.0489445 	 4.06751 	 4.47076 
14200	 0.0446152 	 4.57703 	 4.91929 
14300	 0.0477795 	 5.33271 	 6.18773 
14400	 0.0397496 	 4.49728 	 5.15559 
14500	 0.0708357 	 5.0267 	 5.34375 
14600	 0.0446291 	 4.60318 	 5.35561 
14700	 0.0733427 	 5.17802 	 4.94021 
14800	 0.0476424 	 4.85544 	 5.06204 
14900	 0.0595968 	 4.46448 	 4.46386 
15000	 0.0717135 	 4.78934 	 4.85253 
15100	 0.0444144 	 5.27952 	 5.96576 
15200	 0.0593484 	 4.43059 	 4.53821 
15300	 0.0673962 	 4.50318 	 4.76079 
15400	 0.0593353 	 5.00614 	 5.65926 
15500	 0.0731256 	 4.88411 	 5.40092 
15600	 0.0538131 	 4.78148 	 5.23313 
15700	 0.0800668 	 5.18983 	 5.37712 
15800	 0.0699558 	 5.21746 	 5.61862 
15900	 0.0633282 	 4.79173 	 5.55307 
16000	 0.0545312 	 4.64855 	 4.92815 
16100	 0.0637352 	 5.37051 	 6.08959 
16200	 0.0657809 	 5.04465 	 5.91271 
16300	 0.0448991 	 4.77104 	 5.23069 
16400	 0.0484522 	 5.40843 	 5.1519 
16500	 0.0540315 	 5.61614 	 6.47742 
16600	 0.0592031 	 4.08314 	 4.60936 
16700	 0.0373567 	 4.0726 	 4.43995 
16800	 0.0631957 	 4.0404 	 4.28111 
16900	 0.0565826 	 5.7306 	 6.64695 
17000	 0.0670112 	 4.69708 	 5.31526 
17100	 0.0450018 	 4.04746 	 4.17193 
17200	 0.0606695 	 4.66065 	 5.30137 
17300	 0.058649 	 4.16223 	 4.66298 
17400	 0.0707152 	 4.66389 	 4.54026 
17500	 0.0575347 	 4.35466 	 5.05222 
17600	 0.0543659 	 4.30916 	 4.58577 
17700	 0.0785679 	 4.79268 	 5.44796 
17800	 0.0657776 	 4.33188 	 4.94805 
17900	 0.0410866 	 4.59851 	 4.75191 
18000	 0.076365 	 4.39607 	 4.30807 
18100	 0.0586071 	 4.94163 	 5.58315 
18200	 0.0510582 	 4.683 	 5.54305 
18300	 0.089999 	 4.84397 	 5.48669 
18400	 0.0741997 	 4.62999 	 4.89161 
18500	 0.0772024 	 5.04128 	 5.29617 
18600	 0.0411663 	 4.8828 	 5.42171 
18700	 0.06589 	 3.84793 	 3.93053 
18800	 0.0461788 	 4.05182 	 4.62117 
18900	 0.0632937 	 4.4845 	 5.08671 
19000	 0.0436341 	 4.35262 	 4.78996 
19100	 0.0636857 	 4.23454 	 4.41919 
19200	 0.0545256 	 5.31426 	 5.20523 
19300	 0.0795536 	 4.34266 	 4.33453 
19400	 0.0556769 	 4.17833 	 5.12353 
19500	 0.0503858 	 4.55692 	 5.56037 
19600	 0.0457087 	 4.62109 	 4.59933 
19700	 0.0560822 	 4.49394 	 4.90834 
19800	 0.0395504 	 3.80918 	 3.89294 
