0	 0.62114 	 -1.#IND 	 -1.#IND 
100	 0.355578 	 33.1737 	 45.1377 
200	 0.247132 	 24.8438 	 25.6117 
300	 0.238608 	 20.0241 	 21.1783 
400	 0.244117 	 17.9235 	 20.6515 
500	 0.228086 	 16.6207 	 17.9774 
600	 0.193188 	 16.127 	 17.7673 
700	 0.153415 	 14.7951 	 15.4925 
800	 0.186007 	 15.8496 	 17.5587 
900	 0.167121 	 12.0712 	 12.969 
1000	 0.160124 	 13.9673 	 14.0648 
1100	 0.12841 	 16.0923 	 17.5539 
1200	 0.153231 	 11.0246 	 13.421 
1300	 0.158864 	 11.0084 	 11.7688 
1400	 0.155911 	 11.122 	 12.7827 
1500	 0.130552 	 10.7031 	 10.8542 
1600	 0.143016 	 12.1158 	 12.0994 
1700	 0.127105 	 11.33 	 11.6819 
1800	 0.13743 	 10.0805 	 9.71486 
1900	 0.109009 	 10.2889 	 11.1332 
2000	 0.122306 	 10.265 	 11.6231 
2100	 0.125206 	 12.111 	 14.2456 
2200	 0.173458 	 8.71596 	 10.032 
2300	 0.159929 	 10.7552 	 9.73885 
2400	 0.111253 	 8.10278 	 8.56016 
2500	 0.127453 	 9.65013 	 9.19868 
2600	 0.136784 	 8.75272 	 9.53333 
2700	 0.136384 	 7.41995 	 7.34809 
2800	 0.134817 	 9.6404 	 10.6688 
2900	 0.100352 	 7.80372 	 7.92345 
3000	 0.121986 	 8.21202 	 8.91791 
3100	 0.113277 	 8.65659 	 9.56495 
3200	 0.105022 	 8.6285 	 7.92757 
3300	 0.107165 	 10.634 	 11.1611 
3400	 0.101304 	 8.17802 	 8.49707 
3500	 0.0785165 	 9.42564 	 9.67561 
3600	 0.112257 	 8.10982 	 7.51688 
3700	 0.120587 	 10.6361 	 11.7605 
3800	 0.158649 	 8.30896 	 9.38071 
3900	 0.106201 	 7.8208 	 8.28562 
4000	 0.128392 	 8.62513 	 9.61902 
4100	 0.118103 	 7.87273 	 7.80011 
4200	 0.118972 	 8.39806 	 9.1252 
4300	 0.0878427 	 7.35107 	 8.07256 
4400	 0.107272 	 10.1153 	 9.61291 
4500	 0.118209 	 8.16751 	 7.71761 
4600	 0.107114 	 8.03315 	 8.78434 
4700	 0.0998009 	 6.42858 	 6.2248 
4800	 0.153893 	 7.15751 	 6.96272 
4900	 0.09979 	 7.42225 	 9.02541 
5000	 0.107319 	 7.75959 	 8.73004 
5100	 0.110637 	 8.03837 	 8.98714 
5200	 0.14533 	 8.15314 	 9.81119 
5300	 0.121675 	 7.29319 	 7.77932 
5400	 0.108708 	 7.27768 	 7.8717 
5500	 0.106973 	 7.72915 	 7.67734 
5600	 0.0878045 	 5.41658 	 6.30334 
5700	 0.092681 	 6.99104 	 7.95081 
5800	 0.0909889 	 5.98911 	 5.47277 
5900	 0.0911925 	 7.69819 	 7.26552 
6000	 0.0791321 	 8.21421 	 7.78116 
6100	 0.12767 	 6.23789 	 6.68836 
6200	 0.101108 	 7.00782 	 8.56347 
6300	 0.108502 	 6.99062 	 6.78707 
6400	 0.0931902 	 6.33769 	 6.20179 
6500	 0.105605 	 7.64339 	 8.42321 
6600	 0.0904253 	 7.29463 	 8.09116 
6700	 0.099388 	 6.75264 	 7.38437 
6800	 0.104669 	 6.5377 	 5.7773 
