0	 0.631073 	 -1.#IND 	 -1.#IND 
13000	 0.0680358 	 5.1355 	 5.94902 
13100	 0.0686646 	 4.54261 	 5.18761 
13200	 0.0754516 	 4.75184 	 5.61662 
13300	 0.0773818 	 5.15247 	 6.09149 
13400	 0.0553963 	 5.56103 	 6.51022 
13500	 0.0848162 	 4.87011 	 5.56892 
13600	 0.0485508 	 4.59446 	 4.44388 
13700	 0.0835112 	 4.9115 	 4.99188 
13800	 0.0663544 	 5.13717 	 5.24627 
13900	 0.0663131 	 4.78903 	 5.23538 
14000	 0.0472974 	 4.45219 	 5.5729 
14100	 0.0599258 	 4.71139 	 5.4479 
14200	 0.0470108 	 4.47095 	 4.71565 
14300	 0.0533383 	 5.09216 	 5.65534 
14400	 0.0475595 	 4.74925 	 5.21031 
14500	 0.0633122 	 4.94567 	 5.58449 
14600	 0.0513222 	 4.51383 	 5.24949 
14700	 0.0654266 	 5.98917 	 6.2983 
14800	 0.0537065 	 5.3694 	 6.70954 
14900	 0.0686035 	 5.23368 	 6.4679 
15000	 0.0779012 	 4.76366 	 5.23067 
15100	 0.0471335 	 5.2396 	 6.25341 
15200	 0.0548504 	 4.28028 	 4.66951 
15300	 0.0649854 	 4.15168 	 4.79388 
15400	 0.0505505 	 5.32077 	 6.05 
15500	 0.0665508 	 4.71406 	 5.39012 
15600	 0.0584275 	 4.14956 	 4.41205 
15700	 0.0720687 	 5.14413 	 5.49235 
15800	 0.0617349 	 5.85579 	 5.84877 
15900	 0.0518396 	 5.30151 	 5.40088 
16000	 0.0469059 	 4.56212 	 5.63751 
16100	 0.0718995 	 6.19769 	 6.85451 
16200	 0.0712097 	 4.54404 	 5.33936 
16300	 0.0427334 	 5.18541 	 6.11805 
16400	 0.0506753 	 5.84128 	 6.30953 
16500	 0.055935 	 4.83388 	 5.51681 
16600	 0.0504041 	 3.95759 	 4.75938 
16700	 0.0407615 	 4.3771 	 4.70216 
16800	 0.0515061 	 4.39153 	 4.95894 
16900	 0.0455737 	 4.85721 	 5.27675 
17000	 0.0629184 	 4.24404 	 4.39378 
17100	 0.044497 	 4.39467 	 5.47587 
17200	 0.0567545 	 4.79778 	 5.26328 
17300	 0.075424 	 4.1787 	 5.21481 
17400	 0.0697031 	 4.64675 	 4.50254 
17500	 0.0695231 	 5.29432 	 6.24707 
17600	 0.0576698 	 4.07434 	 4.45142 
17700	 0.0661172 	 4.65877 	 5.2844 
17800	 0.06951 	 5.1611 	 5.86589 
17900	 0.0469596 	 4.81599 	 5.02179 
18000	 0.0680405 	 5.22912 	 5.48915 
18100	 0.0502319 	 5.12604 	 5.92882 
18200	 0.0518308 	 4.23165 	 4.43489 
18300	 0.0764358 	 5.09321 	 6.01718 
18400	 0.0635474 	 4.255 	 4.59774 
18500	 0.06034 	 4.62824 	 5.43042 
18600	 0.0393265 	 5.54578 	 6.47269 
18700	 0.0767864 	 4.12079 	 4.63438 
18800	 0.0457121 	 4.40287 	 4.87744 
18900	 0.0627285 	 5.40861 	 5.48388 
19000	 0.0468122 	 4.90906 	 6.186 
19100	 0.0585892 	 4.1613 	 4.47981 
19200	 0.0598612 	 4.75542 	 5.69548 
19300	 0.0791901 	 5.21327 	 5.35637 
