0	 0.629708 	 -1.#IND 	 -1.#IND 
100	 0.364348 	 39.5189 	 52.9224 
200	 0.236593 	 24.5173 	 25.756 
300	 0.244959 	 21.6894 	 26.8566 
400	 0.23815 	 14.4058 	 16.2734 
500	 0.229546 	 19.8588 	 20.1324 
600	 0.186287 	 14.6813 	 15.7821 
700	 0.15329 	 14.9446 	 15.3247 
800	 0.193618 	 18.7564 	 20.894 
900	 0.154902 	 13.3265 	 12.6607 
1000	 0.153702 	 15.0556 	 14.4206 
1100	 0.137934 	 16.5303 	 15.55 
1200	 0.15208 	 11.9985 	 12.7118 
1300	 0.160426 	 11.5667 	 11.3702 
1400	 0.162113 	 10.6985 	 9.46319 
1500	 0.138597 	 10.8087 	 10.2461 
1600	 0.140304 	 11.1575 	 10.8194 
1700	 0.121103 	 10.65 	 9.50392 
1800	 0.123845 	 11.2985 	 11.8844 
1900	 0.101008 	 9.67015 	 9.34602 
2000	 0.11827 	 9.70783 	 9.80522 
2100	 0.125158 	 10.9485 	 12.4779 
2200	 0.172964 	 10.0708 	 9.92723 
2300	 0.153916 	 11.1771 	 10.5493 
2400	 0.104274 	 8.90779 	 8.15699 
2500	 0.1255 	 8.61529 	 8.48466 
2600	 0.138312 	 9.25213 	 9.56892 
2700	 0.143626 	 7.98317 	 7.4499 
2800	 0.140858 	 9.24209 	 9.29123 
2900	 0.109284 	 9.72814 	 9.57118 
3000	 0.123035 	 8.72337 	 9.31597 
3100	 0.112595 	 7.89922 	 7.78838 
3200	 0.0958066 	 9.64776 	 8.75383 
3300	 0.106433 	 10.1299 	 8.58409 
3400	 0.0964911 	 8.90063 	 8.642 
3500	 0.0904299 	 8.44206 	 7.56797 
3600	 0.117804 	 9.14125 	 8.23053 
3700	 0.10007 	 9.38213 	 9.84119 
3800	 0.159527 	 8.33709 	 9.76785 
3900	 0.109495 	 7.90996 	 6.51809 
4000	 0.136772 	 7.85725 	 8.73347 
4100	 0.123805 	 8.22774 	 8.4043 
4200	 0.117704 	 8.2269 	 7.47357 
4300	 0.0784475 	 7.85543 	 7.22957 
4400	 0.104028 	 7.8559 	 7.50418 
4500	 0.11056 	 8.94243 	 8.51381 
4600	 0.116968 	 7.73514 	 8.04045 
4700	 0.0938098 	 7.28813 	 6.27959 
4800	 0.147021 	 7.02845 	 6.36133 
4900	 0.0951201 	 6.50106 	 6.24466 
5000	 0.12354 	 8.73113 	 8.77094 
5100	 0.104454 	 9.27342 	 11.3882 
5200	 0.131073 	 8.09173 	 8.14577 
5300	 0.138607 	 7.1046 	 6.31321 
5400	 0.113585 	 7.51957 	 7.38173 
5500	 0.102576 	 7.28217 	 6.02357 
5600	 0.090106 	 5.84939 	 6.61041 
5700	 0.0819945 	 7.48836 	 7.67223 
5800	 0.0880794 	 6.08171 	 5.40215 
5900	 0.0993107 	 6.69187 	 6.34425 
6000	 0.0800929 	 9.16019 	 9.38221 
6100	 0.113331 	 6.91279 	 7.23204 
6200	 0.107466 	 6.50527 	 6.9725 
6300	 0.105748 	 6.5675 	 6.3605 
6400	 0.102913 	 7.99058 	 6.52729 
6500	 0.106024 	 6.93536 	 7.11382 
6600	 0.0993644 	 7.59601 	 9.94644 
6700	 0.0983555 	 7.53117 	 8.28905 
6800	 0.10401 	 6.5952 	 6.96358 
6900	 0.079987 	 6.70359 	 5.645 
7000	 0.102425 	 6.81319 	 6.63901 
7100	 0.0842904 	 7.33127 	 7.97147 
7200	 0.0836982 	 6.69274 	 8.16268 
7300	 0.102996 	 6.57098 	 6.23889 
7400	 0.132325 	 7.49172 	 8.45346 
7500	 0.0911976 	 6.26711 	 6.78205 
7600	 0.0811639 	 6.36185 	 6.15507 
7700	 0.112094 	 5.68055 	 6.15443 
7800	 0.100291 	 6.99233 	 6.1425 
7900	 0.0944505 	 6.62923 	 6.48121 
8000	 0.117871 	 6.79141 	 7.07994 
8100	 0.113357 	 7.01905 	 7.95868 
8200	 0.108385 	 5.4266 	 5.33143 
8300	 0.083503 	 5.80478 	 5.80648 
8400	 0.0848905 	 6.24138 	 6.04218 
8500	 0.0761675 	 6.07339 	 7.03488 
8600	 0.0980777 	 6.25853 	 5.6335 
8700	 0.0744938 	 6.71262 	 7.6523 
8800	 0.101807 	 5.22971 	 4.33235 
8900	 0.09876 	 6.15582 	 5.93553 
9000	 0.0666304 	 6.23945 	 6.30561 
9100	 0.0790676 	 5.86643 	 5.79081 
9200	 0.0819061 	 6.70311 	 7.01267 
9300	 0.0843131 	 7.90568 	 8.50212 
9400	 0.109999 	 6.42201 	 5.57414 
9500	 0.105288 	 7.62118 	 8.27944 
9600	 0.0982999 	 6.17568 	 6.25583 
9700	 0.0909706 	 6.57007 	 6.31614 
9800	 0.0902018 	 5.98396 	 6.02258 
9900	 0.100957 	 7.26041 	 8.28446 
10000	 0.0888663 	 6.68706 	 7.07893 
10100	 0.124635 	 6.09168 	 5.82691 
10200	 0.0781927 	 7.04924 	 6.7027 
10300	 0.0847653 	 6.81766 	 7.36963 
10400	 0.0596365 	 6.24967 	 7.37139 
10500	 0.0692213 	 6.89211 	 7.18395 
10600	 0.0944969 	 6.85677 	 7.01799 
10700	 0.0808122 	 6.19072 	 6.04854 
10800	 0.069258 	 5.81669 	 6.08572 
10900	 0.0936423 	 6.23671 	 6.42122 
11000	 0.104599 	 5.80305 	 5.68054 
11100	 0.105247 	 6.05082 	 7.07881 
11200	 0.0883659 	 7.85811 	 7.58542 
11300	 0.080358 	 5.61895 	 6.30303 
11400	 0.0901433 	 6.44091 	 7.18389 
11500	 0.119857 	 5.8651 	 6.41098 
11600	 0.0765626 	 7.58852 	 7.3921 
11700	 0.083958 	 5.73339 	 5.25067 
11800	 0.0753313 	 6.32158 	 7.28742 
11900	 0.110059 	 5.62175 	 4.88887 
12000	 0.0776127 	 6.64131 	 6.3854 
12100	 0.0947308 	 6.5388 	 6.52014 
12200	 0.0712197 	 6.37566 	 7.0301 
12300	 0.0712165 	 5.10644 	 4.78474 
12400	 0.0963362 	 5.85842 	 6.62286 
12500	 0.0532605 	 5.11312 	 5.27254 
12600	 0.083801 	 4.67039 	 5.09634 
12700	 0.0967454 	 4.86107 	 4.973 
12800	 0.0907546 	 6.29771 	 7.38291 
12900	 0.0796132 	 5.52401 	 5.4406 
13000	 0.0847435 	 6.33963 	 7.10614 
13100	 0.0785789 	 4.98031 	 5.14008 
13200	 0.102933 	 5.51922 	 6.25977 
13300	 0.0979432 	 5.13932 	 4.9904 
13400	 0.0746514 	 6.47086 	 7.63772 
13500	 0.0964186 	 6.61861 	 6.65479 
13600	 0.0751204 	 5.86587 	 6.06701 
13700	 0.11052 	 7.37649 	 8.52015 
13800	 0.0867405 	 5.88716 	 6.05776 
13900	 0.0929096 	 5.52289 	 5.48155 
14000	 0.0680359 	 6.3305 	 6.93914 
14100	 0.0633462 	 5.28251 	 5.5307 
14200	 0.0567929 	 6.30805 	 6.35564 
14300	 0.0804809 	 7.01311 	 7.50604 
14400	 0.0849002 	 5.41454 	 5.41707 
14500	 0.0805694 	 5.90278 	 5.95063 
14600	 0.0798979 	 5.07214 	 5.00931 
14700	 0.109764 	 5.40859 	 5.3239 
14800	 0.0780547 	 5.71846 	 5.38423 
14900	 0.103562 	 5.91459 	 6.13642 
15000	 0.0809694 	 5.25501 	 4.92144 
15100	 0.072903 	 6.01009 	 5.84928 
15200	 0.0814986 	 5.94737 	 6.00893 
15300	 0.0744762 	 4.69277 	 5.26997 
15400	 0.067278 	 7.50565 	 7.9919 
15500	 0.090173 	 5.87975 	 6.58148 
15600	 0.073728 	 5.51638 	 5.62704 
15700	 0.116404 	 5.31638 	 5.43497 
15800	 0.0823642 	 6.61145 	 5.86562 
15900	 0.0837116 	 5.51064 	 6.21048 
16000	 0.0798341 	 5.30357 	 5.25685 
16100	 0.087387 	 6.40724 	 6.65495 
16200	 0.0939182 	 5.70386 	 6.0135 
16300	 0.0576333 	 6.58396 	 7.96932 
16400	 0.058376 	 6.38278 	 5.99837 
16500	 0.0756517 	 7.20253 	 6.55968 
